Item_Weight,Item_Visibility,Item_Outlet_Sales
7,0.152261999,1278.336
10,0,1917.504
6.405,0.136275173,1017.3424
9.3,0.174621343,1998.7316
11.6,0.038597077,615.1992
16.75,0.029799965,314.2576
12.15,0.011314423,123.173
14.7,0.072410764,1020.6714
20,0.028118435,1222.4088
,0.163350221,474.0496
7.39,0.093307713,1506.0396
20.75,0.105994654,762.341
9.3,0.067055339,1277.0044
10.195,0.107376743,3547.3824
,0.043810028,6042.135
7.68,0.118672537,384.8324
10.195,0.126897925,1223.0746
9.3,0.014076503,2182.4924
8.895,0.088305478,1478.076
16,0.090153756,1418.154
19.2,0.182501773,5061.4116
20.75,0.108710162,2888.2404
,0.058446424,5518.1504
13.5,0.054990009,741.0354
,0.15528831,9133.4444
19.7,0.018021361,1857.582
6.095,0.0816559,2836.308
8.21,0.010755465,2982.784
17.7,0.050111641,167.7816
18.1,0.048931174,1150.5024
5.695,0.065960909,9275.9256
20.25,0.036319195,5038.1086
,0.039055756,2115.9124
,0.049395242,1885.5456
8.185,0.038789271,703.0848
18.2,0.012659235,2656.542
19.25,0.108010006,713.0718
14.5,0.061934991,1691.7978
9.5,0.104421237,2157.192
19.85,0.053980686,2561.9984
8.655,0.088121336,2059.9852
10.195,0.126359196,1334.2632
,0.034584356,10236.675
14,0.031267496,692.432
8.39,0.024304264,1488.7288
11.65,0.040144377,6622.7126
14.5,0.063851475,3139.9128
,0.079243005,1614.565
18.2,0.161355122,585.904
,0.02748331,5602.707
10.85,0.028738058,703.0848
17.25,0.073135768,1012.6818
13.65,0.081096613,3131.9232
12.15,0.063430788,258.3304
13.1,0.037549969,4027.4242
13.6,0.016726506,352.874
20.1,0.054565932,2418.1856
16.35,0.029445361,2061.3168
,0.048932713,146.476
6.235,0.118651919,4207.856
8.42,0.112728355,830.9184
,0.156094569,145.8102
9.5,0.104933928,1198.44
12.5,0.12341737,87.2198
12.6,0.062700289,1960.781
16.85,0.139417654,2929.52
,0.01612717,2253.0672
6.635,0.077145553,75.9012
20.2,0.039215075,2190.482
14.1,0.089859642,1693.7952
15.15,0.066121873,3661.9
13.65,0.026643448,862.8768
,0.073879939,1850.924
,0.08139146,6351.732
,0.005448005,3542.056
12.15,0.028714747,3611.2992
,0.122058364,7152.0236
13.5,0.125528734,6048.793
17.5,0.007555176,2187.153
,0.077046505,759.012
7.85,0.162980276,1451.444
9.695,0.029632784,958.752
17.5,0.013634468,1808.3128
9.195,0.064376263,1099.2358
,0.147663025,1810.976
21.1,0.029003459,2311.6576
10.195,0.107834541,1330.2684
17.85,0.146399663,1418.154
15.6,0.04575559,2874.9244
16.1,0.063278652,2345.6134
13.3,0.063664998,3912.2408
12.85,0.122221269,1274.3412
11.5,0.014944614,5712.564
16.25,0.025732114,5390.3168
14.65,0.171281641,1160.4894
13.15,0.024646608,5510.8266
8.895,0,568.5932
15.7,0.075661985,179.766
16.75,0.126765903,143.8128
10.3,0.030563449,2633.9048
8.05,0.078522357,6183.9504
18.6,0.039294854,2702.4822
20.75,0.089260667,4843.695
13.5,0.05510153,952.7598
8.18,0.013127548,1985.4156
17.25,0.042233642,2061.3168
20,0.081492092,1025.332
16.5,0,3013.4108
9.8,0.14061104,809.6128
17.25,0.072952298,623.1888
15.85,0.069087481,1088.583
,0.075215349,217.0508
18,0.047645037,2931.5174
,0.122242847,4555.4036
16,0.076975118,490.6946
4.59,0.070890602,1584.604
11.85,0.132560174,782.9808
,0.044767032,5778.4782
,0.007962273,5173.266
18.2,0.058799705,4420.912
7.825,0.186445212,1522.0188
,0.098606543,932.12
8.895,0.125222705,1006.6896
18.5,0.062609071,1765.7016
14.85,0.009930514,2503.408
,0.099428487,7296.5022
7.51,0.103793399,2684.5056
15.6,0,2163.1842
8.02,0.111419588,3383.5956
11,0.106051405,2241.0828
,0.04016342,3415.554
17.5,0.026925385,5259.82
7.235,0.099962524,1957.452
,0.020614212,5353.6978
,0.050692386,4832.3764
18,0.008589133,1450.1124
16.1,0.023673342,5350.3688
7.475,0.075881475,2934.8464
16.5,0.061330521,360.8636
11.35,0.030869612,708.4112
16.1,0.024944396,2220.443
18.7,0.057654132,1606.5754
8.645,0.143713508,868.869
17.1,0.032812669,2237.088
9.8,0.045266806,705.748
,0.099747488,1544.656
,0,6767.1912
15.25,0.089742065,1078.596
10.5,0.011351778,4029.4216
5.82,0.081096613,1018.674
10,0.025827199,3700.5164
5.5,0,2024.032
18.35,0.148938624,767.0016
19,0,1482.0708
6.71,0.029535852,593.2278
10.3,0.011143599,1125.202
18.35,0.014045832,1570.6222
13.8,0.014730322,2141.2128
10.5,0.026520107,2157.192
20.75,0.083736551,3428.2042
,0.059557164,6872.3876
9.895,0.028837829,1506.0396
,0.113669629,174.4396
,0.012865901,122.5072
,0.182236555,211.7244
11.1,0.176069023,1901.5248
10.1,0.053574075,2684.5056
,0.044063785,294.2836
14,0.105573769,1139.8496
,0.030657949,1012.016
9.395,0.172042892,1966.7732
,0.064052392,7472.2734
,0.034531702,2399.5432
6.13,0.028365524,1637.868
8.5,0.097866209,1350.2424
,0.01401884,3747.1224
9.1,0,1593.9252
15.25,0.044539371,261.6594
13.5,0,4889.6352
10.8,0,805.618
15.2,0.050168354,1438.128
19.35,0.040154087,1146.5076
,0.009364957,1171.808
11.5,0.037539164,3038.7112
9.8,0.026992588,2277.036
7.475,0.076156245,2008.0528
9.8,0.026192765,649.155
,0.058542509,4364.319
14.75,0.089686322,1821.6288
5.5,0.047364617,708.4112
17.2,0.156269303,3048.6982
19.2,0.035185588,1443.4544
,0.247321039,153.7998
14.85,0.009979271,3129.26
7.565,0.054863459,509.337
18.25,0.075620262,3486.1288
9.6,0.02236923,1341.587
7.855,0.073906461,4819.0604
10.1,0.032283676,759.012
10.395,0.11207602,659.142
16.25,0.087668236,1737.738
17.6,0.049067877,2519.3872
15.5,0.026355345,1537.998
7.59,0.145631695,2250.404
,0.029793955,5704.5744
11.1,0.033160417,2251.7356
,0.035574413,5404.9644
16.1,0.047801883,2265.0516
5.155,0.083198341,990.7104
,0.059281315,339.558
,0.171417316,347.5476
6.365,0.007348286,796.2968
11.65,0,303.6048
18.25,0.170795745,2190.482
11.8,0.025966531,2444.8176
18.2,0.161489509,366.19
13.65,0.025899245,792.302
8.365,0.039906377,1713.7692
,0.072864869,822.263
20.7,0.079419755,1488.063
17.75,0.03050705,2336.958
18,0.073490977,778.986
9.695,0.070843019,1605.9096
6.42,0.053688479,2328.3026
10.6,0.056911107,3717.8272
5.03,0.014472516,121.1756
7.825,0.150319469,1571.288
,0.032750291,5351.0346
17.7,0.016622448,1166.4816
8.235,0.014482153,3661.9
11.6,0,3829.0158
17.2,0.025205909,1177.1344
11,0.037971697,519.324
19.6,0.039544237,1151.1682
8.02,0.111613921,3383.5956
5.365,0.140524691,2233.0932
11.35,0.045073782,2631.2416
,0.043168763,165.1184
16.35,0.020547951,571.2564
17.25,0.113694957,6040.1376
13.8,0.097043739,1358.232
8.485,0.058121214,1238.388
11.8,0.07665661,169.779
15.35,0.035204319,2832.979
10,0.089333332,2624.5836
19.2,0,3257.7594
18.6,0.080956792,1796.3284
18.5,0.03391645,1713.7692
20.25,0.102704495,2982.784
12.35,0.163910938,1303.6364
14.5,0.058827383,2897.5616
14.8,0.044840933,918.804
14,0.029843736,866.8716
10.8,0.061446997,2884.2456
14.65,0.011180713,221.0456
,0.038822077,1618.5598
6.65,0.053397989,296.9468
6.59,0.043828293,241.0196
,0.214139786,202.4032
9.395,0.109075742,426.112
19.75,0.012448294,2647.2208
7.56,0.064030636,2503.408
20.25,0.14781046,2812.3392
20.6,0.071136948,372.848
6.575,0.07566089,2612.5992
19.7,0.16102755,4845.0266
13.5,0.029893094,159.792
6.28,0.027761289,872.198
18.25,0.012272797,3235.788
9.3,0.174317307,841.5712
16.6,0.135707553,1379.5376
16.35,0.068219025,3559.3668
10,0.021468792,4244.475
,0.163882129,3415.554
7.535,0.082250143,3115.944
4.92,0.046026479,3769.7596
6.385,0,1186.4556
18.5,0.052149675,1540.6612
11.6,0.040911824,2552.6772
17.35,0.056235142,1619.2256
16.7,0.062170334,829.5868
10.895,0.032427039,1166.4816
18.35,0.099309997,1665.8316
18.75,0.05310896,2876.256
9.3,0.044843161,2702.4822
,0.164966345,189.0872
8.26,0.032435437,2956.152
12.8,0.06961884,8132.0812
16.75,0.08165147,1541.9928
,0.028723187,3635.268
10.895,0.020994339,4346.3424
16.85,0.026561057,466.06
20,0.100262068,169.1132
16,0.057012606,5851.0504
16,0.041009558,2681.8424
8.93,0.028578012,3828.35
9.6,0,2373.577
,0.045088724,1096.5726
,0.018757586,2167.8448
9.8,0.056500895,1845.5976
9.6,0.024576875,1884.214
,0.188038372,147.8076
7.945,0.015908485,3425.541
7.475,0.075845634,1853.5872
14.85,0.098803088,673.7896
16.6,0.227189581,172.4422
10.5,0.041459804,540.6296
8.63,0.032882271,2732.4432
21,0.049583899,1162.4868
15.5,0.02536567,1228.401
14.7,0.07229836,874.8612
13.15,0.022924552,1917.504
17.7,0.040897932,731.0484
,0.127660257,790.9704
9.21,0.008764786,4264.449
12.1,0.011604894,1480.0734
9.31,0.038169783,1581.275
14.85,0.018568129,3014.7424
,0.062109174,4965.5364
6.92,0.038671588,438.0964
13.65,0.077169841,282.965
16,0.041028937,1834.9448
16.35,0.013387211,1065.28
,0.017936715,4189.2136
4.88,0.223440258,161.7894
6.965,0,3327.6684
16,0.060942632,2925.5252
18.85,0.042641788,5382.993
20.7,0.021427082,1571.288
9.3,0.042930789,1427.4752
9.695,0.047697859,2695.1584
17.25,0.10764721,314.2576
19.6,0.039577173,2960.1468
14.3,0.130415118,1158.492
12.6,0.082921642,3502.108
13.1,0.075515154,3008.0844
,0.046994717,253.004
17.85,0.04679836,866.8716
8.905,0.143129124,1151.1682
18.5,0.034013539,2768.3964
20.25,0.022921735,3364.9532
10.3,0.030616757,343.5528
17.85,0.06575528,2546.685
7.21,0.144856342,1127.8652
16.1,0.267352587,67.9116
,0.130867413,4402.2696
,0.123449671,1901.5248
17.35,0.014689006,739.038
10,0.037918142,1413.4934
18.6,0.047964395,2993.4368
16.75,0.105018817,1721.093
17.75,0.014577412,2864.2716
9,0.143870574,503.3448
6.42,0.053553794,3582.004
16.75,0.075889215,575.2512
7.39,0.120280989,3149.234
19.2,0.182653772,3374.2744
,0.25637539,567.2616
5.46,0.107036943,288.9572
17.5,0,3358.2952
12.3,0.106238768,3663.2316
17,0.055545797,5321.0736
,0.019386057,3511.4292
19.7,0.064921764,1744.396
19.6,0.094694278,2536.698
14.5,0.019554705,1957.452
19.35,0.033060937,1911.5118
9.195,0.078181964,4098.6648
16.25,0,1653.8472
20.7,0.100583009,1981.4208
20,0.136124989,146.476
,0.021353642,3374.2744
11.8,0.115167579,2380.9008
11.8,0.113559058,1850.924
19.1,0.038641968,5909.6408
15.5,0.157246634,2207.127
9.5,0.010917052,2021.3688
12.85,0.033172957,5345.7082
11.65,0.058719726,2931.5174
15.6,0,1454.1072
18.85,0.141524348,2874.9244
6.865,0.035895934,6353.0636
11.65,0.039980644,4567.388
,0,369.519
20.5,0,89.883
20.35,0.054056927,2356.932
10.895,0.009636821,2463.46
7.3,0.086266286,1921.4988
11.1,0.033081389,1066.6116
7.06,0.043989429,644.4944
9.8,0.047178116,2428.8384
9.5,0.074496043,2516.724
17.6,0.039189221,965.41
11.8,0.115819014,4563.3932
9.695,0.129008866,2700.4848
16.5,0.160371305,1581.9408
,0.085392428,6165.9738
9,0.038925251,476.047
12.6,0.041557653,2450.144
,0.060237465,345.5502
14.35,0.091098018,1853.5872
13.6,0.117874024,4471.5128
13.85,0.030795085,1985.4156
16.1,0.063689583,5954.2494
18.25,0.184041545,1867.569
12.15,0.13283066,2269.0464
15.35,0.020441939,5426.27
,0.037712875,2518.7214
15.35,0.013840784,958.752
18.25,0.060198496,1151.1682
11.8,0.008559557,2432.8332
9.27,0.061883353,1647.855
,0.052085615,5816.4288
12.8,0.039385992,1575.2828
15,0.064241345,792.302
12.5,0.006759519,639.168
17.35,0.167243769,2988.1104
7.975,0.01469075,1747.725
10.5,0.013551445,2410.8618
,0.105085956,3691.1952
14.35,0.017038777,1989.4104
12.35,0.038718195,2087.283
10.195,0.075291577,351.5424
18.5,0,2501.4106
11.5,0,829.5868
12.5,0.082085787,1358.232
,0.095931002,6897.688
10.695,0.011448629,1034.6532
14.15,0.00879232,1964.11
17.6,0.049167388,1946.7992
,0.079046992,1480.0734
6.215,0.049580407,5191.2426
18.1,0.022399592,1808.9786
11.65,0.033926852,3395.58
7.42,0.021617397,5201.2296
20,0.0814536,768.999
17.75,0.07607772,2348.9424
14,0.135775701,1597.92
15.35,0,2492.7552
6.13,0.076891526,796.2968
9.695,0.128543405,4500.808
20.25,0.014793357,3078.6592
,0.066406853,5697.9164
15.85,0.007140468,679.116
19.85,0.020858779,928.791
4.61,0.123346085,3663.2316
7.365,0.159937597,1304.968
,0.067128641,3420.8804
18.85,0.042736348,3844.995
,0.172629683,3761.77
11.3,0.007278512,2768.3964
7.405,0,4570.0512
15.7,0.03079807,3020.0688
7.72,0.12152072,958.752
6.65,0.053591345,2375.5744
10.6,0.035163639,852.224
,0.061470858,145.8102
15.85,0.043226398,270.3148
12.15,0.062640143,251.6724
11.35,0.06358394,1142.5128
20.1,0.077389797,1347.5792
15.7,0.00878535,5366.348
,0.136592891,711.0744
16.7,0.054937907,1661.8368
6.115,0.007084185,3415.554
20.7,0.027052013,1655.1788
9.8,0.072863893,843.5686
,0.244102315,146.476
20.35,0.141789197,1347.5792
,0.035414528,3701.1822
6.85,0.022864238,6018.1662
20.35,0.054011943,1885.5456
9.195,0.117462619,2246.4092
9.695,0.11411658,4436.8912
,0.046124444,833.5816
11.65,0.075849167,2181.1608
6.035,0.065729039,1491.392
18.2,0.097865088,884.1824
,0.058827583,436.7648
7.63,0.061313057,1323.6104
6.385,0.123961415,141.1496
9.6,0.014270394,2647.2208
20.5,0.060847634,149.1392
,0,11445.102
18.35,0.014103354,1346.2476
19.6,0.033901442,773.6596
14.15,0.024454052,3731.809
,0,107.8596
,0.096730427,5887.6694
17.6,0.097198194,351.5424
19,0.066005186,2826.321
8.42,0.030890618,5954.9152
9.3,0.028498354,2332.9632
19.75,0.033883448,4247.804
6.78,0.066565644,3914.904
,0.169943195,115.8492
17.25,0,788.973
15.3,0.084765192,1923.4962
15.7,0.027617046,4074.696
17.85,0.052166995,2817.6656
,0,6064.1064
15.3,0.038460297,205.0664
16.25,0.025789175,2863.6058
15,0.161301097,2213.1192
13.85,0.034640466,1274.3412
,0,2109.2544
13.8,0.064307102,1593.9252
7.475,0.076036381,2625.9152
18.7,0.071091591,4823.721
12.5,0.187841082,119.844
15.85,0.043234574,540.6296
,0.026055106,4211.185
20.75,0.109153001,4492.8184
5.82,0.08062523,1188.453
5.785,0.0901292,175.7712
13.1,0.098938169,4138.6128
10.1,0,3579.3408
16.75,0.032580547,3848.324
,0.097937252,4960.21
17.1,0,5383.6588
7.42,0.020391845,2241.0828
7.51,0.103813029,671.1264
,0.031069203,177.7686
,0.062294473,486.034
19.2,0.022914478,2380.235
18.6,0.152058281,201.0716
7.105,0.044991294,651.8182
4.92,0.046214971,3968.168
11,0.13312044,4187.2162
7.68,0.255348289,170.4448
13.15,0.036879539,3078.6592
7.52,0.044202545,4394.28
8.895,0.137858955,2577.9776
4.805,0.037668051,2628.5784
,0.224837308,222.3772
7.785,0.089069748,1707.777
8.975,0.053027398,1278.336
,0.118099673,5522.811
9.3,0,4013.4424
10.895,0.137023446,7646.0472
15,0.026950104,1768.3648
12.15,0,5626.01
16.7,0.119362812,3078.6592
15.1,0.067350054,3874.956
8.02,0,1713.7692
19.35,0.049712775,1492.7236
20.7,0.122208091,4006.7844
,0.138742518,3368.948
4.59,0.070780558,1245.046
18.1,0.037492325,95.2094
12.85,0.053527105,2388.8904
16.75,0.076164013,575.2512
14.85,0.009995002,3755.112
8.235,0.08259502,1182.4608
6.425,0.063122753,262.3252
6.59,0.105597316,1342.2528
,0.021863506,5478.2024
,0.063800266,4629.9732
6.36,0.006012413,1644.526
17.35,0.063207198,1258.362
8.6,0.069809115,729.7168
17.7,0.011660463,2220.443
7.6,0.142410775,3749.7856
19.6,0.024226902,236.359
,0.082440705,2043.3402
9.3,0.066918731,1641.8628
20.2,0.074390007,1943.4702
11.35,0.005530516,4923.591
16.5,0.028579565,2554.0088
17.1,0.038705317,2320.9788
4.88,0,808.947
10.195,0.108004532,1330.2684
12.8,0.023626808,2475.4444
,0.070660449,716.4008
8.05,0.078719835,3091.9752
20.6,0.046208155,1605.9096
6.32,0.012769753,78.5644
5.465,0.048486801,3410.2276
18.25,0.132596101,677.1186
14.5,0.128459481,2050.664
15.7,0.161317495,829.5868
9.6,0.011211251,660.4736
20.7,0.114294512,1229.0668
6.055,0.031103357,2727.7826
5.655,0.085274988,2330.3
6.78,0.066892471,1304.968
,0.078764059,483.3708
6.865,0.036042939,4153.9262
6.61,0.04855968,187.0898
,0.082602127,3877.6192
12.6,0.064240743,1462.0968
6.055,0.031230059,1765.0358
20.2,0.100114941,3554.7062
,0.22417463,167.7816
14.15,0.035943717,446.7518
16.5,0.06619442,3101.2964
13.3,0.071439051,1898.8616
9.195,0.108059141,6179.9556
,0.026216144,6668.6528
9,0.085938463,1342.2528
15.7,0.008734284,3095.97
18.1,0.049016517,2173.1712
,0.111554381,1677.816
15.7,0.030672457,5285.1204
9.195,0.077995641,2804.3496
,0.085715273,1773.6912
13.85,0.056432784,4660.6
20.2,0.066200667,126.502
,0.245542627,171.7764
13.65,0.0127517,1603.2464
15,0.077949334,2133.2232
10.695,0.064022881,372.848
,0.182407266,1867.569
14,0.136328794,319.584
6.655,0.016958832,4221.172
16.5,0.068125756,1031.99
9.6,0.02734361,1808.3128
6.55,0.034658144,1099.9016
16.25,0,1102.5648
15.25,0.065841719,2696.49
9.695,0.029158763,1235.059
,0.063649582,74.5696
16,0.05706009,4950.8888
15.85,0.11566015,435.4332
,0.075691713,2220.443
18.85,0.167844438,3110.6176
6.215,0.049722335,4514.124
,0.14095631,3889.6036
11.8,0.058827557,1288.9888
7.325,0.093765794,1733.0774
10.5,0.048092816,1893.5352
15.7,0.018968743,1225.072
,0.024032484,2463.46
13,0.070444232,1043.9744
13.5,0.125469442,6574.775
6.865,0.01405025,1679.1476
7.785,0.139436695,2404.2038
17.7,0.016593506,972.068
20.2,0.124261614,277.6386
7.855,0.011261165,1904.188
6.36,0.120520818,419.454
17,0.015965308,4809.7392
5.78,0.096386227,1787.0072
11.5,0.073029341,2656.542
,0.043443753,6942.9624
18.2,0.049520593,2375.5744
18.25,0.079152918,4288.4178
12.6,0.048741487,990.7104
8.575,0.071958197,3511.4292
18.2,0.162147349,549.285
8.115,0.05382735,311.5944
12.65,0.069565759,571.2564
,0.056019324,419.454
8.775,0.109911272,1537.998
5.94,0.029366813,3755.112
18.85,0.055347985,1581.9408
9.8,0,657.8104
12.65,0.156926608,5528.1374
20.7,0.039405676,2267.049
14.65,0.170176516,718.3982
,0.033777629,7073.4592
15.85,0.057546914,491.3604
17.25,0.160095901,1052.6298
16,0.099832728,263.6568
6.32,0.012717946,628.5152
6.525,0.090278634,1975.4286
6.695,0,3861.64
14.85,0.009958941,2816.334
17.1,0.032678839,3131.9232
10.3,0,4122.6336
19.7,0.077849003,3056.022
10.695,0.011443222,1478.076
7.285,0.031214809,2626.581
17.7,0.051146565,3306.3628
18.25,0.015302653,793.6336
5.175,0.04937018,211.7244
5.635,0,1198.44
6.035,0.236433601,153.7998
14.8,0.081372267,3057.3536
18.25,0.18329488,1537.998
16.1,0.06358934,360.8636
16.75,0.060792265,513.3318
17.7,0,4257.1252
8.88,0.098775709,7130.718
18.2,0.270300331,109.857
11.15,0.119852889,498.0184
20,0.034563936,490.6946
7.935,0.031710329,5522.811
20.1,0.074778547,1657.842
13.65,0.013035609,3455.502
6.635,0.046277956,75.9012
18.25,0.0793795,6771.186
11.15,0.073783159,988.713
19.5,0.01572192,918.804
6.48,0.033952603,3399.5748
11.15,0.105220024,1142.5128
5.985,0.095715608,3560.6984
7.27,0.046822808,2759.0752
6.78,0,3653.9104
9.195,0.04731256,512.666
19.5,0.077108099,5608.6992
6.59,0.106027474,1426.1436
7.51,0.01742908,6201.927
,0.073229342,255.0014
,0.157257637,1078.596
,0.039988162,1024.6662
12.5,0.081119484,1322.2788
17,0.052421981,1231.73
,0.070791391,2007.387
12.65,0.069817659,830.9184
12.5,0.109971578,577.9144
18.7,0.091950972,1277.0044
11,0.133145617,2203.798
,0.046609281,495.3552
7.35,0.028652919,545.2902
10.895,0.136696892,5536.7928
17.2,0.012002075,990.7104
15.5,0.025513973,1474.0812
7.905,0.064194304,2055.3246
9.8,0.013920032,792.302
11.6,0.079251097,649.8208
,0.121043709,1078.596
,0.048545853,1114.5492
5.825,0.091467933,1294.3152
16.35,0,1384.1982
14.7,0.020916223,1869.5664
11.6,0,992.7078
16.75,0.104768536,2972.797
12.5,0.020680499,2587.9646
12.6,0.123727659,254.3356
12.35,0.163805509,3910.9092
13.35,0.065082452,2113.2492
,0.182128363,665.8
,0.01871404,7116.0704
,0.159096908,127.8336
6.63,0.103935018,5326.4
6.61,0.029129907,4677.245
19.6,0.128011859,1845.5976
13.6,0.119850541,6524.84
,0.073985248,3271.7412
19.25,0.027233781,982.055
,0.079440262,85.8882
20,0.060022526,6426.3016
,0.02110482,6769.8544
20.75,0.181958524,481.3734
7.235,0.058222587,3340.3186
,0.054723717,1058.622
6.78,0.066724663,1491.392
7.3,0.144167934,886.8456
12.3,0.052458358,3795.06
16.85,0.139985583,2490.092
14.65,0.099286298,563.9326
15.6,0.037680711,3129.26
17.35,0.168064909,1230.3984
16,0.090111173,3261.7542
17,0.136286138,1197.7742
11.5,0.125857678,2111.2518
5.695,0.067700925,2055.9904
15.2,0.112896669,1193.1136
